Origin,Date,Price,Units
dollar_bananas,06/05/2005,0.87,£/kg
acp_bananas,06/05/2005,0.86,£/kg
eu_bananas,06/05/2005,0.84,£/kg
cameroon,06/05/2005,0.88,£/kg
colombia,06/05/2005,0.9,£/kg
costa_rica,06/05/2005,0.88,£/kg
ecuador,06/05/2005,0.88,£/kg
honduras,06/05/2005,0.9,£/kg
martinique,06/05/2005,0.88,£/kg
brazil,06/05/2005,0.86,£/kg
dollar_bananas,29/04/2005,0.86,£/kg
acp_bananas,29/04/2005,0.86,£/kg
belize,29/04/2005,0.84,£/kg
cameroon,29/04/2005,0.93,£/kg
colombia,29/04/2005,0.88,£/kg
costa_rica,29/04/2005,0.88,£/kg
ecuador,29/04/2005,0.88,£/kg
surinam,29/04/2005,0.85,£/kg
brazil,29/04/2005,0.9,£/kg
dollar_bananas,22/04/2005,0.78,£/kg
acp_bananas,22/04/2005,0.74,£/kg
eu_bananas,22/04/2005,0.68,£/kg
belize,22/04/2005,0.71,£/kg
cameroon,22/04/2005,0.77,£/kg
colombia,22/04/2005,0.84,£/kg
costa_rica,22/04/2005,0.84,£/kg
dominican_republic,22/04/2005,0.77,£/kg
ecuador,22/04/2005,0.84,£/kg
martinique,22/04/2005,0.71,£/kg
brazil,22/04/2005,0.77,£/kg
dollar_bananas,15/04/2005,0.75,£/kg
acp_bananas,15/04/2005,0.73,£/kg
belize,15/04/2005,0.71,£/kg
cameroon,15/04/2005,0.77,£/kg
colombia,15/04/2005,0.84,£/kg
costa_rica,15/04/2005,0.84,£/kg
dominican_republic,15/04/2005,0.77,£/kg
ecuador,15/04/2005,0.79,£/kg
surinam,15/04/2005,0.7,£/kg
brazil,15/04/2005,0.71,£/kg
dollar_bananas,08/04/2005,0.7,£/kg
acp_bananas,08/04/2005,0.64,£/kg
eu_bananas,08/04/2005,0.6,£/kg
cameroon,08/04/2005,0.71,£/kg
colombia,08/04/2005,0.84,£/kg
costa_rica,08/04/2005,0.84,£/kg
dominican_republic,08/04/2005,0.55,£/kg
ecuador,08/04/2005,0.75,£/kg
martinique,08/04/2005,0.62,£/kg
surinam,08/04/2005,0.64,£/kg
windward_isles,08/04/2005,0.64,£/kg
brazil,08/04/2005,0.68,£/kg
dollar_bananas,01/04/2005,0.75,£/kg
acp_bananas,01/04/2005,0.62,£/kg
eu_bananas,01/04/2005,0.61,£/kg
belize,01/04/2005,0.66,£/kg
cameroon,01/04/2005,0.66,£/kg
colombia,01/04/2005,0.77,£/kg
costa_rica,01/04/2005,0.9,£/kg
dominican_republic,01/04/2005,0.62,£/kg
ecuador,01/04/2005,0.9,£/kg
martinique,01/04/2005,0.62,£/kg
windward_isles,01/04/2005,0.64,£/kg
guadeloupe,01/04/2005,0.64,£/kg
brazil,01/04/2005,0.64,£/kg
dollar_bananas,25/03/2005,0.7,£/kg
acp_bananas,25/03/2005,0.61,£/kg
eu_bananas,25/03/2005,0.58,£/kg
belize,25/03/2005,0.62,£/kg
cameroon,25/03/2005,0.62,£/kg
colombia,25/03/2005,0.66,£/kg
costa_rica,25/03/2005,0.84,£/kg
dominican_republic,25/03/2005,0.66,£/kg
ecuador,25/03/2005,0.84,£/kg
martinique,25/03/2005,0.62,£/kg
windward_isles,25/03/2005,0.64,£/kg
guadeloupe,25/03/2005,0.6,£/kg
brazil,25/03/2005,0.6,£/kg
dollar_bananas,18/03/2005,0.72,£/kg
acp_bananas,18/03/2005,0.7,£/kg
eu_bananas,18/03/2005,0.6,£/kg
cameroon,18/03/2005,0.84,£/kg
colombia,18/03/2005,0.9,£/kg
costa_rica,18/03/2005,0.84,£/kg
dominican_republic,18/03/2005,0.84,£/kg
ecuador,18/03/2005,0.88,£/kg
windward_isles,18/03/2005,0.64,£/kg
guadeloupe,18/03/2005,0.6,£/kg
brazil,18/03/2005,0.62,£/kg
dollar_bananas,11/03/2005,0.74,£/kg
acp_bananas,11/03/2005,0.69,£/kg
cameroon,11/03/2005,0.84,£/kg
colombia,11/03/2005,0.88,£/kg
costa_rica,11/03/2005,0.66,£/kg
dominican_republic,11/03/2005,0.66,£/kg
ecuador,11/03/2005,0.88,£/kg
ivory_coast,11/03/2005,0.88,£/kg
windward_isles,11/03/2005,0.64,£/kg
dollar_bananas,04/03/2005,0.75,£/kg
acp_bananas,04/03/2005,0.67,£/kg
cameroon,04/03/2005,0.77,£/kg
colombia,04/03/2005,0.88,£/kg
costa_rica,04/03/2005,0.77,£/kg
dominican_republic,04/03/2005,0.71,£/kg
ecuador,04/03/2005,0.77,£/kg
windward_isles,04/03/2005,0.68,£/kg
dollar_bananas,25/02/2005,0.71,£/kg
acp_bananas,25/02/2005,0.69,£/kg
cameroon,25/02/2005,0.77,£/kg
colombia,25/02/2005,0.77,£/kg
costa_rica,25/02/2005,0.77,£/kg
ecuador,25/02/2005,0.77,£/kg
windward_isles,25/02/2005,0.66,£/kg
dollar_bananas,18/02/2005,0.78,£/kg
acp_bananas,18/02/2005,0.77,£/kg
cameroon,18/02/2005,0.88,£/kg
colombia,18/02/2005,0.88,£/kg
costa_rica,18/02/2005,0.88,£/kg
ecuador,18/02/2005,0.88,£/kg
windward_isles,18/02/2005,0.73,£/kg
venezuela,18/02/2005,0.74,£/kg
brazil,18/02/2005,0.71,£/kg
dollar_bananas,11/02/2005,0.85,£/kg
acp_bananas,11/02/2005,0.79,£/kg
eu_bananas,11/02/2005,0.78,£/kg
cameroon,11/02/2005,0.88,£/kg
colombia,11/02/2005,0.9,£/kg
costa_rica,11/02/2005,0.99,£/kg
dominican_republic,11/02/2005,0.71,£/kg
ecuador,11/02/2005,0.88,£/kg
martinique,11/02/2005,0.84,£/kg
windward_isles,11/02/2005,0.83,£/kg
somalia,11/02/2005,0.83,£/kg
venezuela,11/02/2005,0.8,£/kg
brazil,11/02/2005,0.83,£/kg
dollar_bananas,04/02/2005,0.87,£/kg
acp_bananas,04/02/2005,0.86,£/kg
cameroon,04/02/2005,0.9,£/kg
colombia,04/02/2005,0.93,£/kg
costa_rica,04/02/2005,0.84,£/kg
ecuador,04/02/2005,0.93,£/kg
dollar_bananas,28/01/2005,0.88,£/kg
acp_bananas,28/01/2005,0.91,£/kg
cameroon,28/01/2005,0.97,£/kg
colombia,28/01/2005,0.9,£/kg
costa_rica,28/01/2005,0.88,£/kg
dominican_republic,28/01/2005,0.88,£/kg
ecuador,28/01/2005,0.99,£/kg
dollar_bananas,21/01/2005,0.82,£/kg
acp_bananas,21/01/2005,0.8,£/kg
cameroon,21/01/2005,0.93,£/kg
colombia,21/01/2005,0.9,£/kg
costa_rica,21/01/2005,0.77,£/kg
dominican_republic,21/01/2005,0.77,£/kg
ecuador,21/01/2005,0.88,£/kg
dollar_bananas,14/01/2005,0.59,£/kg
acp_bananas,14/01/2005,0.53,£/kg
eu_bananas,14/01/2005,0.44,£/kg
belize,14/01/2005,0.48,£/kg
cameroon,14/01/2005,0.84,£/kg
colombia,14/01/2005,0.77,£/kg
costa_rica,14/01/2005,0.48,£/kg
dominican_republic,14/01/2005,0.48,£/kg
ecuador,14/01/2005,0.71,£/kg
martinique,14/01/2005,0.48,£/kg
surinam,14/01/2005,0.8,£/kg
windward_isles,14/01/2005,0.42,£/kg
dollar_bananas,07/01/2005,0.54,£/kg
acp_bananas,07/01/2005,0.53,£/kg
eu_bananas,07/01/2005,0.51,£/kg
belize,07/01/2005,0.55,£/kg
cameroon,07/01/2005,0.62,£/kg
colombia,07/01/2005,0.66,£/kg
costa_rica,07/01/2005,0.6,£/kg
dominican_republic,07/01/2005,0.48,£/kg
ecuador,07/01/2005,0.55,£/kg
martinique,07/01/2005,0.55,£/kg
panama,07/01/2005,0.48,£/kg
windward_isles,07/01/2005,0.49,£/kg
dollar_bananas,17/12/2004,0.57,£/kg
acp_bananas,17/12/2004,0.56,£/kg
eu_bananas,17/12/2004,0.51,£/kg
belize,17/12/2004,0.66,£/kg
cameroon,17/12/2004,0.71,£/kg
colombia,17/12/2004,0.66,£/kg
costa_rica,17/12/2004,0.71,£/kg
ecuador,17/12/2004,0.66,£/kg
martinique,17/12/2004,0.55,£/kg
panama,17/12/2004,0.48,£/kg
windward_isles,17/12/2004,0.49,£/kg
dollar_bananas,10/12/2004,0.69,£/kg
acp_bananas,10/12/2004,0.67,£/kg
cameroon,10/12/2004,0.71,£/kg
colombia,10/12/2004,0.75,£/kg
costa_rica,10/12/2004,0.71,£/kg
ecuador,10/12/2004,0.79,£/kg
venezuela,10/12/2004,0.64,£/kg
dollar_bananas,03/12/2004,0.77,£/kg
acp_bananas,03/12/2004,0.7,£/kg
cameroon,03/12/2004,0.82,£/kg
colombia,03/12/2004,0.84,£/kg
costa_rica,03/12/2004,0.84,£/kg
ecuador,03/12/2004,0.82,£/kg
windward_isles,03/12/2004,0.75,£/kg
venezuela,03/12/2004,0.82,£/kg
dollar_bananas,26/11/2004,0.7,£/kg
acp_bananas,26/11/2004,0.69,£/kg
belize,26/11/2004,0.71,£/kg
cameroon,26/11/2004,0.77,£/kg
colombia,26/11/2004,0.71,£/kg
costa_rica,26/11/2004,0.77,£/kg
ecuador,26/11/2004,0.77,£/kg
venezuela,26/11/2004,0.68,£/kg
dollar_bananas,19/11/2004,0.56,£/kg
acp_bananas,19/11/2004,0.56,£/kg
cameroon,19/11/2004,0.6,£/kg
colombia,19/11/2004,0.66,£/kg
costa_rica,19/11/2004,0.6,£/kg
ecuador,19/11/2004,0.66,£/kg
venezuela,19/11/2004,0.52,£/kg
brazil,19/11/2004,0.55,£/kg
dollar_bananas,12/11/2004,0.51,£/kg
acp_bananas,12/11/2004,0.49,£/kg
eu_bananas,12/11/2004,0.46,£/kg
belize,12/11/2004,0.48,£/kg
cameroon,12/11/2004,0.6,£/kg
colombia,12/11/2004,0.6,£/kg
costa_rica,12/11/2004,0.55,£/kg
dominican_republic,12/11/2004,0.48,£/kg
ecuador,12/11/2004,0.55,£/kg
ghana,12/11/2004,0.48,£/kg
martinique,12/11/2004,0.48,£/kg
venezuela,12/11/2004,0.56,£/kg
brazil,12/11/2004,0.5,£/kg
dollar_bananas,05/11/2004,0.46,£/kg
acp_bananas,05/11/2004,0.38,£/kg
eu_bananas,05/11/2004,0.41,£/kg
belize,05/11/2004,0.44,£/kg
cameroon,05/11/2004,0.44,£/kg
colombia,05/11/2004,0.57,£/kg
costa_rica,05/11/2004,0.55,£/kg
dominican_republic,05/11/2004,0.4,£/kg
ecuador,05/11/2004,0.62,£/kg
martinique,05/11/2004,0.48,£/kg
venezuela,05/11/2004,0.55,£/kg
brazil,05/11/2004,0.49,£/kg
dollar_bananas,29/10/2004,0.38,£/kg
acp_bananas,29/10/2004,0.36,£/kg
belize,29/10/2004,0.4,£/kg
cameroon,29/10/2004,0.44,£/kg
colombia,29/10/2004,0.57,£/kg
costa_rica,29/10/2004,0.46,£/kg
ecuador,29/10/2004,0.4,£/kg
brazil,29/10/2004,0.37,£/kg
dollar_bananas,22/10/2004,0.5,£/kg
acp_bananas,22/10/2004,0.43,£/kg
cameroon,22/10/2004,0.55,£/kg
colombia,22/10/2004,0.55,£/kg
costa_rica,22/10/2004,0.62,£/kg
dominican_republic,22/10/2004,0.48,£/kg
ecuador,22/10/2004,0.55,£/kg
ghana,22/10/2004,0.55,£/kg
ivory_coast,22/10/2004,0.44,£/kg
brazil,22/10/2004,0.42,£/kg
dollar_bananas,15/10/2004,0.5,£/kg
acp_bananas,15/10/2004,0.43,£/kg
belize,15/10/2004,0.44,£/kg
cameroon,15/10/2004,0.44,£/kg
colombia,15/10/2004,0.62,£/kg
costa_rica,15/10/2004,0.71,£/kg
dominican_republic,15/10/2004,0.62,£/kg
ecuador,15/10/2004,0.57,£/kg
venezuela,15/10/2004,0.39,£/kg
dollar_bananas,08/10/2004,0.52,£/kg
acp_bananas,08/10/2004,0.45,£/kg
belize,08/10/2004,0.44,£/kg
cameroon,08/10/2004,0.44,£/kg
colombia,08/10/2004,0.62,£/kg
costa_rica,08/10/2004,0.66,£/kg
dominican_republic,08/10/2004,0.57,£/kg
ecuador,08/10/2004,0.55,£/kg
honduras,08/10/2004,0.57,£/kg
venezuela,08/10/2004,0.57,£/kg
dollar_bananas,01/10/2004,0.52,£/kg
acp_bananas,01/10/2004,0.51,£/kg
eu_bananas,01/10/2004,0.49,£/kg
cameroon,01/10/2004,0.62,£/kg
colombia,01/10/2004,0.55,£/kg
costa_rica,01/10/2004,0.57,£/kg
dominican_republic,01/10/2004,0.57,£/kg
ecuador,01/10/2004,0.57,£/kg
ivory_coast,01/10/2004,0.55,£/kg
martinique,01/10/2004,0.55,£/kg
windward_isles,01/10/2004,0.48,£/kg
venezuela,01/10/2004,0.49,£/kg
brazil,01/10/2004,0.51,£/kg
dollar_bananas,24/09/2004,0.55,£/kg
acp_bananas,24/09/2004,0.53,£/kg
eu_bananas,24/09/2004,0.44,£/kg
cameroon,24/09/2004,0.55,£/kg
colombia,24/09/2004,0.62,£/kg
costa_rica,24/09/2004,0.62,£/kg
ivory_coast,24/09/2004,0.55,£/kg
martinique,24/09/2004,0.44,£/kg
panama,24/09/2004,0.6,£/kg
venezuela,24/09/2004,0.49,£/kg
brazil,24/09/2004,0.54,£/kg
dollar_bananas,17/09/2004,0.54,£/kg
acp_bananas,17/09/2004,0.5,£/kg
eu_bananas,17/09/2004,0.49,£/kg
cameroon,17/09/2004,0.55,£/kg
colombia,17/09/2004,0.68,£/kg
costa_rica,17/09/2004,0.66,£/kg
dominican_republic,17/09/2004,0.55,£/kg
martinique,17/09/2004,0.55,£/kg
venezuela,17/09/2004,0.49,£/kg
st_vincent,17/09/2004,0.49,£/kg
brazil,17/09/2004,0.52,£/kg
dollar_bananas,10/09/2004,0.53,£/kg
acp_bananas,10/09/2004,0.53,£/kg
eu_bananas,10/09/2004,0.48,£/kg
cameroon,10/09/2004,0.55,£/kg
colombia,10/09/2004,0.62,£/kg
costa_rica,10/09/2004,0.62,£/kg
dominican_republic,10/09/2004,0.6,£/kg
martinique,10/09/2004,0.48,£/kg
surinam,10/09/2004,0.57,£/kg
guadeloupe,10/09/2004,0.49,£/kg
venezuela,10/09/2004,0.49,£/kg
st_vincent,10/09/2004,0.49,£/kg
brazil,10/09/2004,0.52,£/kg
dollar_bananas,03/09/2004,0.53,£/kg
acp_bananas,03/09/2004,0.52,£/kg
eu_bananas,03/09/2004,0.46,£/kg
belize,03/09/2004,0.55,£/kg
colombia,03/09/2004,0.61,£/kg
costa_rica,03/09/2004,0.61,£/kg
martinique,03/09/2004,0.48,£/kg
surinam,03/09/2004,0.57,£/kg
brazil,03/09/2004,0.52,£/kg
dollar_bananas,27/08/2004,0.48,£/kg
acp_bananas,27/08/2004,0.44,£/kg
eu_bananas,27/08/2004,0.4,£/kg
cameroon,27/08/2004,0.55,£/kg
colombia,27/08/2004,0.57,£/kg
costa_rica,27/08/2004,0.57,£/kg
dominican_republic,27/08/2004,0.44,£/kg
martinique,27/08/2004,0.44,£/kg
guadeloupe,27/08/2004,0.4,£/kg
dollar_bananas,20/08/2004,0.44,£/kg
acp_bananas,20/08/2004,0.36,£/kg
eu_bananas,20/08/2004,0.35,£/kg
cameroon,20/08/2004,0.4,£/kg
colombia,20/08/2004,0.57,£/kg
costa_rica,20/08/2004,0.6,£/kg
dominican_republic,20/08/2004,0.4,£/kg
ecuador,20/08/2004,0.4,£/kg
martinique,20/08/2004,0.4,£/kg
surinam,20/08/2004,0.38,£/kg
brazil,20/08/2004,0.55,£/kg
dollar_bananas,13/08/2004,0.48,£/kg
acp_bananas,13/08/2004,0.48,£/kg
eu_bananas,13/08/2004,0.44,£/kg
belize,13/08/2004,0.55,£/kg
cameroon,13/08/2004,0.55,£/kg
colombia,13/08/2004,0.55,£/kg
costa_rica,13/08/2004,0.55,£/kg
dominican_republic,13/08/2004,0.55,£/kg
martinique,13/08/2004,0.48,£/kg
panama,13/08/2004,0.48,£/kg
surinam,13/08/2004,0.41,£/kg
guatemala,13/08/2004,0.42,£/kg
venezuela,13/08/2004,0.48,£/kg
brazil,13/08/2004,0.47,£/kg
dollar_bananas,06/08/2004,0.53,£/kg
acp_bananas,06/08/2004,0.53,£/kg
eu_bananas,06/08/2004,0.44,£/kg
cameroon,06/08/2004,0.55,£/kg
colombia,06/08/2004,0.64,£/kg
costa_rica,06/08/2004,0.62,£/kg
dominican_republic,06/08/2004,0.62,£/kg
martinique,06/08/2004,0.48,£/kg
panama,06/08/2004,0.48,£/kg
dollar_bananas,30/07/2004,0.53,£/kg
acp_bananas,30/07/2004,0.48,£/kg
eu_bananas,30/07/2004,0.48,£/kg
belize,30/07/2004,0.55,£/kg
cameroon,30/07/2004,0.53,£/kg
costa_rica,30/07/2004,0.62,£/kg
martinique,30/07/2004,0.55,£/kg
dollar_bananas,23/07/2004,0.53,£/kg
acp_bananas,23/07/2004,0.48,£/kg
eu_bananas,23/07/2004,0.48,£/kg
cameroon,23/07/2004,0.48,£/kg
colombia,23/07/2004,0.62,£/kg
costa_rica,23/07/2004,0.62,£/kg
dominican_republic,23/07/2004,0.62,£/kg
ecuador,23/07/2004,0.55,£/kg
jamaica,23/07/2004,0.48,£/kg
martinique,23/07/2004,0.55,£/kg
windward_isles,23/07/2004,0.52,£/kg
brazil,23/07/2004,0.52,£/kg
dollar_bananas,16/07/2004,0.5,£/kg
acp_bananas,16/07/2004,0.44,£/kg
eu_bananas,16/07/2004,0.38,£/kg
belize,16/07/2004,0.62,£/kg
cameroon,16/07/2004,0.44,£/kg
colombia,16/07/2004,0.62,£/kg
costa_rica,16/07/2004,0.55,£/kg
dominican_republic,16/07/2004,0.55,£/kg
ecuador,16/07/2004,0.55,£/kg
martinique,16/07/2004,0.44,£/kg
surinam,16/07/2004,0.37,£/kg
windward_isles,16/07/2004,0.42,£/kg
brazil,16/07/2004,0.5,£/kg
dollar_bananas,09/07/2004,0.54,£/kg
acp_bananas,09/07/2004,0.55,£/kg
eu_bananas,09/07/2004,0.48,£/kg
cameroon,09/07/2004,0.55,£/kg
colombia,09/07/2004,0.66,£/kg
costa_rica,09/07/2004,0.66,£/kg
dominican_republic,09/07/2004,0.66,£/kg
ecuador,09/07/2004,0.55,£/kg
martinique,09/07/2004,0.55,£/kg
venezuela,09/07/2004,0.52,£/kg
dollar_bananas,02/07/2004,0.62,£/kg
acp_bananas,02/07/2004,0.62,£/kg
eu_bananas,02/07/2004,0.59,£/kg
cameroon,02/07/2004,0.66,£/kg
colombia,02/07/2004,0.66,£/kg
costa_rica,02/07/2004,0.66,£/kg
dominican_republic,02/07/2004,0.66,£/kg
ecuador,02/07/2004,0.66,£/kg
martinique,02/07/2004,0.66,£/kg
panama,02/07/2004,0.68,£/kg
venezuela,02/07/2004,0.6,£/kg
brazil,02/07/2004,0.71,£/kg
dollar_bananas,25/06/2004,0.7,£/kg
acp_bananas,25/06/2004,0.66,£/kg
eu_bananas,25/06/2004,0.61,£/kg
cameroon,25/06/2004,0.75,£/kg
colombia,25/06/2004,0.75,£/kg
costa_rica,25/06/2004,0.75,£/kg
ecuador,25/06/2004,0.75,£/kg
guadeloupe,25/06/2004,0.61,£/kg
st_vincent,25/06/2004,0.61,£/kg
brazil,25/06/2004,0.71,£/kg
dollar_bananas,18/06/2004,0.7,£/kg
acp_bananas,18/06/2004,0.7,£/kg
cameroon,18/06/2004,0.75,£/kg
colombia,18/06/2004,0.75,£/kg
costa_rica,18/06/2004,0.75,£/kg
dominican_republic,18/06/2004,0.71,£/kg
ecuador,18/06/2004,0.75,£/kg
panama,18/06/2004,0.71,£/kg
dollar_bananas,11/06/2004,0.6,£/kg
acp_bananas,11/06/2004,0.59,£/kg
cameroon,11/06/2004,0.66,£/kg
colombia,11/06/2004,0.68,£/kg
costa_rica,11/06/2004,0.66,£/kg
ecuador,11/06/2004,0.66,£/kg
brazil,11/06/2004,0.59,£/kg
dollar_bananas,04/06/2004,0.5,£/kg
acp_bananas,04/06/2004,0.45,£/kg
eu_bananas,04/06/2004,0.38,£/kg
cameroon,04/06/2004,0.37,£/kg
colombia,04/06/2004,0.68,£/kg
costa_rica,04/06/2004,0.64,£/kg
dominican_republic,04/06/2004,0.64,£/kg
ivory_coast,04/06/2004,0.42,£/kg
guadeloupe,04/06/2004,0.38,£/kg
venezuela,04/06/2004,0.35,£/kg
dollar_bananas,28/05/2004,0.56,£/kg
acp_bananas,28/05/2004,0.47,£/kg
eu_bananas,28/05/2004,0.45,£/kg
cameroon,28/05/2004,0.55,£/kg
colombia,28/05/2004,0.71,£/kg
costa_rica,28/05/2004,0.64,£/kg
ivory_coast,28/05/2004,0.48,£/kg
martinique,28/05/2004,0.48,£/kg
windward_isles,28/05/2004,0.44,£/kg
guadeloupe,28/05/2004,0.44,£/kg
dollar_bananas,21/05/2004,0.55,£/kg
acp_bananas,21/05/2004,0.48,£/kg
eu_bananas,21/05/2004,0.45,£/kg
cameroon,21/05/2004,0.55,£/kg
colombia,21/05/2004,0.68,£/kg
costa_rica,21/05/2004,0.64,£/kg
martinique,21/05/2004,0.48,£/kg
windward_isles,21/05/2004,0.44,£/kg
guadeloupe,21/05/2004,0.44,£/kg
dollar_bananas,14/05/2004,0.57,£/kg
acp_bananas,14/05/2004,0.54,£/kg
cameroon,14/05/2004,0.55,£/kg
colombia,14/05/2004,0.68,£/kg
costa_rica,14/05/2004,0.62,£/kg
dominican_republic,14/05/2004,0.57,£/kg
dollar_bananas,07/05/2004,0.6,£/kg
acp_bananas,07/05/2004,0.59,£/kg
cameroon,07/05/2004,0.66,£/kg
colombia,07/05/2004,0.66,£/kg
costa_rica,07/05/2004,0.66,£/kg
dominican_republic,07/05/2004,0.57,£/kg
dollar_bananas,30/04/2004,0.57,£/kg
acp_bananas,30/04/2004,0.53,£/kg
belize,30/04/2004,0.66,£/kg
cameroon,30/04/2004,0.55,£/kg
colombia,30/04/2004,0.66,£/kg
costa_rica,30/04/2004,0.57,£/kg
dominican_republic,30/04/2004,0.62,£/kg
windward_isles,30/04/2004,0.5,£/kg
brazil,30/04/2004,0.54,£/kg
dollar_bananas,23/04/2004,0.54,£/kg
acp_bananas,23/04/2004,0.47,£/kg
cameroon,23/04/2004,0.57,£/kg
colombia,23/04/2004,0.68,£/kg
costa_rica,23/04/2004,0.57,£/kg
dominican_republic,23/04/2004,0.48,£/kg
windward_isles,23/04/2004,0.44,£/kg
venezuela,23/04/2004,0.48,£/kg
brazil,23/04/2004,0.57,£/kg
dollar_bananas,16/04/2004,0.52,£/kg
acp_bananas,16/04/2004,0.47,£/kg
eu_bananas,16/04/2004,0.44,£/kg
belize,16/04/2004,0.44,£/kg
cameroon,16/04/2004,0.55,£/kg
colombia,16/04/2004,0.66,£/kg
costa_rica,16/04/2004,0.57,£/kg
dominican_republic,16/04/2004,0.6,£/kg
honduras,16/04/2004,0.48,£/kg
ivory_coast,16/04/2004,0.48,£/kg
panama,16/04/2004,0.66,£/kg
guadeloupe,16/04/2004,0.44,£/kg
brazil,16/04/2004,0.46,£/kg
dollar_bananas,09/04/2004,0.54,£/kg
acp_bananas,09/04/2004,0.52,£/kg
eu_bananas,09/04/2004,0.47,£/kg
cameroon,09/04/2004,0.55,£/kg
colombia,09/04/2004,0.66,£/kg
costa_rica,09/04/2004,0.66,£/kg
dominican_republic,09/04/2004,0.62,£/kg
ecuador,09/04/2004,0.62,£/kg
ivory_coast,09/04/2004,0.66,£/kg
martinique,09/04/2004,0.55,£/kg
windward_isles,09/04/2004,0.55,£/kg
guatemala,09/04/2004,0.61,£/kg
guadeloupe,09/04/2004,0.44,£/kg
st_vincent,09/04/2004,0.57,£/kg
dollar_bananas,02/04/2004,0.63,£/kg
acp_bananas,02/04/2004,0.58,£/kg
cameroon,02/04/2004,0.6,£/kg
colombia,02/04/2004,0.71,£/kg
costa_rica,02/04/2004,0.66,£/kg
dominican_republic,02/04/2004,0.6,£/kg
windward_isles,02/04/2004,0.61,£/kg
dollar_bananas,26/03/2004,0.65,£/kg
acp_bananas,26/03/2004,0.57,£/kg
belize,26/03/2004,0.66,£/kg
cameroon,26/03/2004,0.62,£/kg
colombia,26/03/2004,0.75,£/kg
costa_rica,26/03/2004,0.71,£/kg
windward_isles,26/03/2004,0.54,£/kg
dollar_bananas,19/03/2004,0.65,£/kg
acp_bananas,19/03/2004,0.62,£/kg
belize,19/03/2004,0.66,£/kg
cameroon,19/03/2004,0.66,£/kg
colombia,19/03/2004,0.71,£/kg
costa_rica,19/03/2004,0.66,£/kg
dominican_republic,19/03/2004,0.71,£/kg
windward_isles,19/03/2004,0.53,£/kg
dollar_bananas,12/03/2004,0.54,£/kg
acp_bananas,12/03/2004,0.5,£/kg
eu_bananas,12/03/2004,0.47,£/kg
belize,12/03/2004,0.71,£/kg
cameroon,12/03/2004,0.66,£/kg
colombia,12/03/2004,0.66,£/kg
costa_rica,12/03/2004,0.62,£/kg
dominican_republic,12/03/2004,0.48,£/kg
martinique,12/03/2004,0.48,£/kg
windward_isles,12/03/2004,0.44,£/kg
guadeloupe,12/03/2004,0.5,£/kg
brazil,12/03/2004,0.44,£/kg
dollar_bananas,05/03/2004,0.53,£/kg
acp_bananas,05/03/2004,0.4,£/kg
eu_bananas,05/03/2004,0.44,£/kg
cameroon,05/03/2004,0.48,£/kg
colombia,05/03/2004,0.66,£/kg
costa_rica,05/03/2004,0.62,£/kg
dominican_republic,05/03/2004,0.37,£/kg
ivory_coast,05/03/2004,0.37,£/kg
martinique,05/03/2004,0.48,£/kg
windward_isles,05/03/2004,0.45,£/kg
guadeloupe,05/03/2004,0.44,£/kg
st_vincent,05/03/2004,0.35,£/kg
brazil,05/03/2004,0.44,£/kg
dollar_bananas,27/02/2004,0.51,£/kg
acp_bananas,27/02/2004,0.38,£/kg
eu_bananas,27/02/2004,0.38,£/kg
cameroon,27/02/2004,0.44,£/kg
colombia,27/02/2004,0.71,£/kg
costa_rica,27/02/2004,0.64,£/kg
dominican_republic,27/02/2004,0.6,£/kg
ecuador,27/02/2004,0.62,£/kg
ivory_coast,27/02/2004,0.33,£/kg
martinique,27/02/2004,0.44,£/kg
windward_isles,27/02/2004,0.35,£/kg
st_vincent,27/02/2004,0.35,£/kg
brazil,27/02/2004,0.41,£/kg
dollar_bananas,20/02/2004,0.53,£/kg
acp_bananas,20/02/2004,0.46,£/kg
eu_bananas,20/02/2004,0.41,£/kg
cameroon,20/02/2004,0.48,£/kg
colombia,20/02/2004,0.62,£/kg
costa_rica,20/02/2004,0.62,£/kg
jamaica,20/02/2004,0.48,£/kg
martinique,20/02/2004,0.44,£/kg
windward_isles,20/02/2004,0.48,£/kg
guadeloupe,20/02/2004,0.43,£/kg
dollar_bananas,13/02/2004,0.55,£/kg
acp_bananas,13/02/2004,0.42,£/kg
eu_bananas,13/02/2004,0.37,£/kg
cameroon,13/02/2004,0.55,£/kg
colombia,13/02/2004,0.64,£/kg
costa_rica,13/02/2004,0.57,£/kg
martinique,13/02/2004,0.44,£/kg
windward_isles,13/02/2004,0.37,£/kg
guadeloupe,13/02/2004,0.37,£/kg
dollar_bananas,06/02/2004,0.51,£/kg
acp_bananas,06/02/2004,0.37,£/kg
eu_bananas,06/02/2004,0.38,£/kg
belize,06/02/2004,0.44,£/kg
cameroon,06/02/2004,0.44,£/kg
colombia,06/02/2004,0.66,£/kg
costa_rica,06/02/2004,0.62,£/kg
dominican_republic,06/02/2004,0.44,£/kg
martinique,06/02/2004,0.44,£/kg
windward_isles,06/02/2004,0.35,£/kg
brazil,06/02/2004,0.41,£/kg
dollar_bananas,30/01/2004,0.54,£/kg
acp_bananas,30/01/2004,0.49,£/kg
eu_bananas,30/01/2004,0.44,£/kg
cameroon,30/01/2004,0.55,£/kg
colombia,30/01/2004,0.66,£/kg
costa_rica,30/01/2004,0.62,£/kg
dominican_republic,30/01/2004,0.55,£/kg
